"","V1","V2"
"","696.771","92320"
"","697.27","92325"
"","697.771","92326"
"","698.27","92322"
"","698.773","92323"
"","699.272","92320"
"","699.774","92322"
"","700.273","92323"
"","700.775","92319"
"","701.274","92322"
"","701.776","92319"
"","702.275","92314"
"","702.778","92318"
"","703.277","92311"
"","703.778","92315"
"","704.277","92321"
"","704.78","92326"
"","705.279","92313"
"","705.781","92320"
"","706.287","92317"
"","706.782","92318"
"","707.281","92323"
"","707.783","92327"
"","708.282","92321"
"","708.785","92320"
"","709.284","92322"
"","709.785","92319"
"","710.284","92315"
"","710.787","92317"
"","711.285","92320"
"","711.788","92323"
"","712.286","92323"
"","712.789","92318"
"","713.287","92315"
"","713.79","92327"
"","714.288","92322"
"","714.792","92324"
"","715.29","92313"
"","715.792","92324"
"","716.29","92318"
"","716.794","92321"
"","717.292","92321"
"","717.795","92321"
"","718.293","92312"
"","718.796","92321"
"","719.294","92322"
"","719.798","92324"
"","720.295","92323"
"","720.797","92321"
"","721.296","92317"
"","721.798","92317"
"","722.297","92324"
"","722.799","92324"
"","723.298","92323"
"","723.801","92319"
"","724.3","92322"
"","724.801","92319"
"","725.3","92325"
"","725.803","92325"
"","726.302","92315"
"","726.804","92317"
"","727.303","92322"
"","727.805","92327"
"","728.304","92320"
"","728.806","92322"
"","729.305","92325"
"","729.808","92328"
"","730.307","92327"
"","730.808","92322"
"","731.307","92320"
"","731.81","92324"
"","732.309","92326"
"","732.811","92321"
"","733.31","92315"
"","733.812","92316"
"","734.311","92320"
"","734.813","92322"
"","735.312","92320"
"","735.815","92321"
"","736.314","92320"
"","736.815","92320"
"","737.314","92318"
"","737.817","92325"
"","738.316","92319"
"","738.818","92320"
"","739.317","92320"
"","739.819","92317"
"","740.318","92324"
"","740.82","92320"
"","741.319","92325"
"","741.822","92318"
"","742.321","92320"
"","742.822","92316"
"","743.321","92319"
"","743.824","92325"
"","744.323","92328"
"","744.825","92318"
"","745.324","92321"
"","745.826","92320"
"","746.325","92322"
"","746.827","92323"
"","747.325","92322"
"","747.828","92324"
"","748.326","92329"
"","748.829","92327"
"","749.327","92321"
"","749.83","92323"
"","750.328","92322"
"","750.832","92323"
"","751.33","92325"
"","751.832","92322"
"","752.33","92324"
"","752.834","92321"
"","753.332","92321"
"","753.835","92326"
"","754.333","92322"
"","754.836","92325"
"","755.334","92322"
"","755.837","92320"
"","756.335","92322"
"","756.838","92322"
"","757.337","92325"
"","757.838","92315"
"","758.337","92310"
"","758.84","92318"
"","759.339","92308"
"","759.841","92319"
"","760.34","92323"
"","760.842","92323"
"","761.341","92315"
"","761.843","92312"
"","762.342","92319"
"","762.845","92330"
"","763.344","92328"
"","763.845","92330"
"","764.344","92321"
"","764.847","92320"
"","765.346","92323"
"","765.848","92319"
"","766.347","92322"
"","766.849","92325"
"","767.348","92316"
"","767.85","92318"
"","768.349","92322"
"","768.852","92322"
"","769.351","92324"
"","769.852","92327"
"","770.351","92322"
"","770.854","92318"
"","771.353","92321"
"","771.855","92321"
"","772.354","92327"
"","772.856","92328"
"","773.355","92325"
"","773.861","92324"
"","774.356","92322"
"","774.858","92319"
"","775.357","92324"
"","775.859","92319"
"","776.358","92320"
"","776.86","92311"
"","777.359","92319"
"","777.862","92320"
"","778.361","92316"
"","778.862","92321"
"","779.361","92322"
"","779.864","92325"
"","780.363","92322"
"","780.865","92325"
"","781.364","92329"
"","781.866","92321"
"","782.365","92322"
"","782.867","92324"
"","783.366","92324"
"","783.869","92326"
"","784.367","92323"
"","784.869","92320"
"","785.367","92320"
"","785.871","92329"
"","786.369","92324"
"","786.872","92320"
"","787.37","92320"
"","787.873","92322"
"","788.371","92326"
"","788.874","92327"
"","789.372","92316"
"","789.876","92323"
"","790.374","92325"
"","790.876","92321"
"","791.374","92322"
"","791.878","92324"
"","792.376","92321"
"","792.878","92321"
"","793.377","92323"
"","793.879","92320"
"","794.378","92323"
"","794.88","92322"
"","795.379","92323"
"","795.882","92320"
"","796.381","92322"
"","796.882","92324"
"","797.381","92326"
"","797.884","92322"
"","798.383","92321"
"","798.885","92328"
"","799.384","92320"
"","799.886","92322"
"","800.385","92331"
"","800.887","92324"
"","801.386","92324"
"","801.889","92318"
"","802.388","92320"
"","802.889","92316"
"","803.388","92320"
"","803.891","92316"
"","804.39","92317"
"","804.892","92321"
"","805.391","92324"
"","805.893","92320"
"","806.392","92323"
"","806.894","92322"
"","807.393","92316"
"","807.896","92325"
"","808.395","92325"
"","808.896","92324"
"","809.395","92326"
"","809.898","92332"
"","810.397","92321"
"","810.899","92313"
"","811.398","92319"
"","811.9","92314"
"","812.399","92314"
"","812.901","92319"
"","813.4","92316"
"","813.903","92326"
"","814.402","92320"
"","814.903","92322"
"","815.402","92326"
"","815.904","92327"
"","816.403","92324"
"","816.906","92324"
"","817.405","92319"
"","817.906","92316"
"","818.405","92322"
"","818.908","92321"
"","819.406","92321"
"","819.909","92318"
"","820.407","92320"
"","820.91","92318"
"","821.408","92311"
"","821.911","92317"
"","822.409","92315"
"","822.913","92325"
"","823.411","92321"
"","823.913","92324"
"","824.411","92326"
"","824.915","92318"
"","825.413","92321"
"","825.916","92325"
"","826.414","92322"
"","826.917","92322"
"","827.415","92330"
"","827.918","92326"
"","828.416","92326"
"","828.919","92324"
"","829.418","92327"
"","829.919","92326"
"","830.418","92326"
"","830.921","92322"
"","831.42","92321"
"","831.922","92323"
"","832.421","92318"
"","832.923","92319"
"","833.422","92323"
"","833.924","92319"
"","834.423","92321"
"","834.926","92326"
"","835.425","92321"
"","835.926","92327"
"","836.425","92321"
"","836.928","92324"
"","837.427","92325"
"","837.929","92322"
"","838.428","92321"
"","838.93","92327"
"","839.429","92323"
"","839.931","92322"
"","840.43","92320"
"","840.933","92318"
"","841.432","92321"
"","841.933","92323"
"","842.432","92326"
"","842.935","92326"
"","843.434","92324"
"","843.936","92325"
"","844.435","92319"
"","844.937","92322"
"","845.436","92325"
"","845.938","92320"
"","846.437","92324"
"","846.94","92327"
"","847.439","92327"
"","847.94","92324"
"","848.439","92327"
"","848.942","92324"
"","849.441","92323"
"","849.943","92322"
"","850.442","92323"
"","850.944","92322"
"","851.443","92323"
"","851.945","92326"
"","852.444","92329"
"","852.947","92322"
"","853.446","92322"
"","853.947","92328"
"","854.446","92322"
"","854.949","92322"
"","855.447","92320"
"","855.949","92322"
"","856.447","92318"
"","856.95","92321"
"","857.448","92320"
"","857.952","92321"
"","858.45","92318"
"","858.953","92324"
"","859.451","92321"
"","859.954","92320"
"","860.452","92320"
"","860.955","92324"
"","861.453","92316"
"","861.957","92318"
"","862.455","92318"
"","862.957","92319"
"","863.455","92324"
"","863.959","92318"
"","864.457","92319"
"","864.959","92319"
"","865.458","92314"
"","865.96","92319"
"","866.459","92319"
"","866.961","92325"
"","867.46","92321"
"","867.963","92323"
"","868.462","92320"
"","868.963","92323"
"","869.462","92322"
"","869.965","92322"
"","870.464","92324"
"","870.966","92316"
"","871.465","92321"
"","871.967","92324"
"","872.466","92320"
"","872.968","92320"
"","873.467","92322"
"","873.97","92319"
"","874.469","92320"
"","874.97","92321"
"","875.469","92319"
"","875.972","92319"
"","876.471","92318"
"","876.973","92329"
"","877.472","92315"
"","877.974","92321"
"","878.473","92321"
"","878.975","92319"
"","879.474","92322"
"","879.977","92320"
"","880.476","92319"
"","880.977","92318"
"","881.476","92327"
"","881.979","92324"
"","882.478","92322"
"","883.134","92317"
"","883.478","92315"
"","883.98","92318"
"","884.479","92317"
"","884.982","92320"
"","885.481","92324"
"","885.983","92318"
"","886.482","92310"
"","886.984","92315"
"","887.483","92314"
"","887.985","92318"
"","888.484","92321"
"","888.987","92323"
"","889.486","92324"
"","889.987","92321"
"","890.486","92324"
"","890.989","92321"
"","891.488","92315"
"","891.99","92321"
"","892.488","92322"
"","892.991","92318"
"","893.489","92321"
"","893.992","92317"
"","894.49","92323"
"","894.994","92321"
"","895.492","92319"
"","895.994","92319"
"","896.492","92319"
"","896.996","92316"
"","897.494","92319"
"","897.997","92323"
"","898.495","92321"
"","898.998","92324"
"","899.496","92319"
"","899.999","92323"
"","900.497","92322"
"","901","92324"
"","901.499","92327"
"","902","92329"
"","902.499","92317"
"","903.002","92324"
"","903.501","92320"
"","904.003","92328"
"","904.502","92321"
"","905.004","92320"
"","905.503","92324"
"","906.005","92322"
"","906.504","92319"
"","907.007","92322"
"","907.506","92315"
"","908.007","92318"
"","908.506","92325"
"","909.009","92322"
"","909.508","92324"
"","910.01","92321"
"","910.509","92327"
"","911.011","92324"
"","911.51","92326"
"","912.012","92324"
"","912.511","92318"
"","913.014","92310"
"","913.513","92318"
"","914.014","92318"
"","914.513","92327"
"","915.016","92328"
"","915.515","92323"
"","916.017","92325"
"","916.516","92322"
"","917.018","92319"
"","917.517","92324"
"","918.019","92321"
"","918.518","92330"
"","919.021","92331"
"","919.52","92327"
"","920.021","92333"
"","920.52","92329"
"","921.023","92325"
"","921.522","92327"
"","922.024","92319"
"","922.523","92320"
"","923.025","92325"
"","923.524","92319"
"","924.026","92317"
"","924.525","92323"
"","925.028","92322"
"","925.527","92325"
"","926.028","92320"
"","926.527","92319"
"","927.03","92317"
"","927.528","92322"
"","928.031","92324"
"","928.529","92322"
"","929.032","92319"
"","929.53","92314"
"","930.033","92318"
"","930.531","92322"
"","931.035","92329"
"","931.533","92332"
"","932.035","92335"
"","932.533","92324"
"","933.037","92325"
"","933.535","92319"
"","934.038","92324"
"","934.536","92325"
"","935.039","92324"
"","935.537","92319"
"","936.04","92316"
"","936.538","92319"
"","937.041","92323"
"","937.54","92316"
"","938.041","92317"
"","938.54","92320"
"","939.043","92321"
"","939.542","92329"
"","940.044","92327"
"","940.543","92326"
"","941.045","92323"
"","941.544","92320"
"","942.046","92323"
"","942.545","92323"
"","943.048","92312"
"","943.547","92314"
"","944.048","92320"
"","944.547","92327"
"","945.05","92327"
"","945.549","92319"
"","946.051","92328"
"","946.55","92322"
"","947.052","92323"
"","947.551","92327"
"","948.053","92330"
"","948.552","92333"
"","949.055","92325"
"","949.554","92320"
"","950.055","92323"
"","950.554","92328"
"","951.057","92328"
"","951.556","92331"
"","952.058","92331"
"","952.557","92331"
"","953.059","92334"
"","953.558","92326"
"","954.06","92323"
"","954.559","92326"
"","955.062","92328"
"","955.561","92327"
"","956.062","92323"
"","956.561","92326"
"","957.064","92324"
"","957.563","92327"
"","958.065","92326"
"","958.564","92332"
"","959.066","92323"
"","959.565","92318"
"","960.067","92328"
"","960.566","92327"
"","961.069","92326"
"","961.568","92330"
"","962.069","92320"
"","962.568","92318"
"","963.071","92316"
"","963.569","92316"
"","964.071","92318"
"","964.569","92322"
"","965.073","92321"
"","965.571","92324"
"","966.074","92323"
"","966.572","92326"
"","967.075","92321"
"","967.573","92324"
"","968.076","92323"
"","968.574","92333"
"","969.078","92332"
"","969.576","92323"
"","970.078","92326"
"","970.58","92330"
"","971.079","92329"
"","971.582","92321"
"","972.081","92321"
"","972.583","92325"
"","973.081","92325"
"","973.583","92323"
"","974.081","92320"
"","974.592","92324"
"","975.082","92322"
"","975.592","92324"
"","976.083","92327"
"","976.592","92319"
"","977.084","92323"
"","977.592","92325"
"","978.086","92327"
"","978.592","92326"
"","979.086","92322"
"","979.592","92326"
"","980.088","92325"
"","980.593","92327"
"","981.089","92324"
"","981.592","92328"
"","982.09","92322"
"","982.593","92325"
"","983.091","92321"
"","983.593","92324"
"","984.093","92321"
"","984.594","92328"
"","985.093","92320"
"","985.596","92318"
"","986.095","92322"
"","986.596","92324"
"","987.096","92325"
"","987.597","92320"
"","988.097","92319"
"","988.598","92320"
"","989.098","92319"
"","989.603","92327"
"","990.1","92327"
"","990.602","92331"
"","991.101","92321"
"","991.61","92317"
"","992.102","92320"
"","992.61","92327"
"","993.104","92323"
"","993.61","92326"
"","994.104","92330"
"","994.61","92322"
"","995.106","92327"
"","995.61","92329"
"","996.107","92324"
"","996.61","92326"
"","997.108","92327"
"","997.61","92326"
"","998.109","92327"
"","998.612","92326"
"","999.111","92328"
"","999.614","92323"
"","1000.111","92320"
"","1000.616","92325"
"","1001.113","92323"
"","1001.615","92327"
"","1002.114","92327"
"","1002.616","92323"
"","1003.115","92324"
"","1003.617","92318"
"","1004.116","92317"
"","1004.619","92322"
"","1005.118","92320"
"","1005.619","92317"
"","1006.118","92320"
"","1006.621","92325"
"","1007.12","92324"
"","1007.622","92322"
"","1008.121","92328"
"","1008.623","92324"
"","1009.122","92318"
"","1009.624","92322"
"","1010.122","92314"
"","1010.626","92325"
"","1011.124","92322"
"","1011.626","92325"
"","1012.124","92317"
"","1012.628","92321"
"","1013.126","92321"
"","1013.629","92318"
"","1014.127","92324"
"","1014.63","92321"
"","1015.128","92327"
"","1015.631","92328"
"","1016.129","92329"
"","1016.633","92326"
"","1017.131","92320"
"","1017.633","92328"
"","1018.131","92327"
"","1018.634","92324"
"","1019.133","92326"
"","1019.635","92320"
"","1020.134","92316"
"","1020.636","92317"
"","1021.135","92326"
"","1021.637","92326"
"","1022.136","92322"
"","1022.639","92318"
"","1023.138","92318"
"","1023.639","92317"
"","1024.138","92324"
"","1024.641","92322"
"","1025.14","92324"
"","1025.642","92322"
"","1026.141","92317"
"","1026.643","92322"
"","1027.142","92317"
"","1027.644","92321"
"","1028.143","92320"
"","1028.646","92317"
"","1029.145","92317"
"","1029.646","92320"
"","1030.145","92318"
"","1030.648","92323"
"","1031.147","92319"
"","1031.649","92320"
"","1032.148","92326"
